"lagoslakeid","net_id","net_dams_n","lake_nets_nearestdamdown_km","lake_nets_nearestdamup_km","lake_nets_totaldamup_n","lake_nets_totaldamdown_n","lake_nets_damonlake_flag","lake_nets_multidam_flag"
210776,129,23,NA,NA,0,0,"N","N"
210789,129,23,NA,NA,0,0,"N","N"
210859,302,3,NA,NA,0,0,"N","N"
210978,405,6,59.084,NA,0,2,"N","N"
210997,302,3,NA,NA,0,0,"N","N"
211001,240,10,NA,NA,0,0,"N","N"
211031,240,10,NA,NA,0,0,"N","N"
211145,240,10,NA,NA,0,0,"N","N"
211196,302,3,NA,NA,0,0,"N","N"
211261,113,0,NA,NA,0,0,"N","N"
211342,473,0,NA,NA,0,0,"N","N"
211436,418,0,NA,NA,0,0,"N","N"
211437,418,0,NA,NA,0,0,"N","N"
211496,522,0,NA,NA,0,0,"N","N"
211579,113,0,NA,NA,0,0,"N","N"
211861,602,2,NA,NA,0,0,"N","N"
211917,129,23,NA,NA,0,0,"N","N"
211948,302,3,NA,NA,0,0,"N","N"
211958,113,0,NA,NA,0,0,"N","N"
212036,302,3,NA,NA,0,0,"N","N"
212057,405,6,40.982,NA,0,2,"N","N"
212102,129,23,2.425,NA,0,2,"N","N"
212148,704,0,NA,NA,0,0,"N","N"
212149,704,0,NA,NA,0,0,"N","N"
212174,704,0,NA,NA,0,0,"N","N"
212211,302,3,NA,NA,0,0,"N","N"
212305,240,10,NA,NA,0,0,"N","N"
212512,234,13,NA,NA,0,0,"N","N"
212514,234,13,0,NA,0,1,"N","N"
212516,36,268,6.201,NA,0,1,"N","N"
212519,36,268,0.836,NA,0,1,"N","N"
212530,36,268,NA,NA,0,0,"N","N"
212536,36,268,NA,NA,0,0,"N","N"
212539,36,268,NA,NA,0,0,"N","N"
212540,36,268,NA,NA,0,0,"N","N"
212542,234,13,NA,NA,0,0,"N","N"
212551,36,268,NA,NA,0,0,"N","N"
212552,36,268,NA,NA,0,0,"N","N"
212555,36,268,0,NA,0,1,"Y","N"
212568,36,268,NA,NA,0,0,"N","N"
212572,36,268,NA,NA,0,0,"N","N"
212579,36,268,NA,NA,0,0,"N","N"
212586,36,268,0,NA,0,1,"N","N"
212596,36,268,NA,NA,0,0,"N","N"
212599,36,268,NA,1.436,1,0,"N","N"
212600,36,268,NA,1.378,1,0,"N","N"
212604,36,268,0,NA,0,1,"N","N"
212607,36,268,NA,NA,0,0,"N","N"
212610,36,268,0,NA,0,1,"Y","N"
212616,36,268,NA,NA,0,0,"N","N"
212623,36,268,NA,NA,0,0,"N","N"
212624,36,268,NA,NA,0,0,"N","N"
212638,36,268,NA,NA,0,0,"N","N"
212640,36,268,NA,NA,0,0,"N","N"
212641,36,268,NA,NA,0,0,"N","N"
212645,234,13,NA,NA,0,0,"N","N"
212672,36,268,NA,NA,0,0,"N","N"
212673,36,268,NA,NA,0,0,"N","N"
212677,36,268,NA,NA,0,0,"N","N"
212686,36,268,NA,NA,0,0,"N","N"
212694,36,268,NA,NA,0,0,"N","N"
212697,36,268,0,NA,0,1,"N","N"
212699,36,268,NA,NA,0,0,"N","N"
212700,36,268,NA,NA,0,0,"N","N"
212703,36,268,0,NA,0,1,"Y","N"
212704,36,268,0,NA,0,1,"N","N"
212725,36,268,3.089,NA,0,1,"N","N"
212726,36,268,NA,NA,0,0,"N","N"
212727,36,268,NA,NA,0,0,"N","N"
212729,36,268,NA,NA,0,0,"N","N"
212744,36,268,NA,NA,0,0,"N","N"
212745,36,268,NA,NA,0,0,"N","N"
212748,36,268,NA,NA,0,0,"N","N"
212749,36,268,NA,NA,0,0,"N","N"
212757,36,268,NA,NA,0,0,"N","N"
212768,36,268,NA,NA,0,0,"N","N"
212771,36,268,NA,NA,0,0,"N","N"
212774,36,268,NA,NA,0,0,"N","N"
212777,36,268,NA,NA,0,0,"N","N"
212783,36,268,NA,NA,0,0,"N","N"
212784,36,268,NA,NA,0,0,"N","N"
212788,36,268,NA,NA,0,0,"N","N"
212790,36,268,NA,NA,0,0,"N","N"
212791,36,268,NA,NA,0,0,"N","N"
212792,36,268,NA,NA,0,0,"N","N"
212804,36,268,NA,NA,0,0,"N","N"
212807,36,268,0,NA,0,1,"Y","N"
212811,36,268,NA,NA,0,0,"N","N"
212818,36,268,NA,NA,0,0,"N","N"
212830,36,268,NA,NA,0,0,"N","N"
212832,36,268,NA,NA,0,0,"N","N"
212835,36,268,NA,NA,0,0,"N","N"
212838,36,268,0,NA,0,1,"Y","N"
212839,36,268,NA,NA,0,0,"N","N"
212841,36,268,NA,NA,0,0,"N","N"
212845,680,1,10.878,NA,0,1,"N","N"
212849,36,268,NA,11.422,30,0,"N","N"
212854,36,268,0,NA,0,1,"Y","N"
212870,36,268,NA,NA,0,0,"N","N"
212874,36,268,NA,NA,0,0,"N","N"
212877,36,268,0,NA,0,1,"Y","N"
212878,36,268,NA,NA,0,0,"N","N"
212880,36,268,0,NA,0,1,"Y","N"
212881,36,268,0,NA,0,1,"Y","N"
212883,36,268,NA,NA,0,0,"N","N"
212895,36,268,NA,NA,0,0,"N","N"
212896,36,268,NA,NA,0,0,"N","N"
212899,36,268,0,NA,0,1,"Y","N"
212906,36,268,NA,NA,0,0,"N","N"
212916,36,268,0,NA,0,1,"Y","N"
212918,36,268,NA,NA,0,0,"N","N"
212926,36,268,NA,NA,0,0,"N","N"
212941,36,268,NA,0.205,1,0,"N","N"
212942,36,268,NA,NA,0,0,"N","N"
212943,36,268,NA,NA,0,0,"N","N"
212948,36,268,NA,NA,0,0,"N","N"
212962,36,268,NA,NA,0,0,"N","N"
212967,36,268,NA,NA,0,0,"N","N"
212978,36,268,NA,NA,0,0,"N","N"
212979,36,268,NA,0.13,1,0,"N","N"
212981,36,268,0,NA,0,1,"Y","N"
212983,36,268,0,NA,0,2,"N","N"
212986,36,268,0,NA,0,1,"Y","N"
212987,36,268,0,NA,0,1,"Y","N"
212991,36,268,0,0,1,1,"Y","Y"
213000,36,268,NA,NA,0,0,"N","N"
213005,36,268,NA,NA,0,0,"N","N"
213009,36,268,NA,NA,0,0,"N","N"
213034,36,268,NA,NA,0,0,"N","N"
213043,36,268,NA,NA,0,0,"N","N"
213044,36,268,NA,NA,0,0,"N","N"
213046,36,268,NA,NA,0,0,"N","N"
213050,36,268,0.568,NA,0,1,"N","N"
213055,206,0,NA,NA,0,0,"N","N"
213056,206,0,NA,NA,0,0,"N","N"
213062,36,268,NA,NA,0,0,"N","N"
213073,36,268,NA,NA,0,0,"N","N"
213076,36,268,NA,NA,0,0,"N","N"
213081,36,268,NA,NA,0,0,"N","N"
213085,36,268,NA,NA,0,0,"N","N"
213086,36,268,NA,NA,0,0,"N","N"
213088,36,268,0,NA,0,1,"Y","N"
213090,36,268,NA,NA,0,0,"N","N"
213093,36,268,NA,0.899,1,0,"N","N"
213094,36,268,NA,NA,0,0,"N","N"
213099,486,0,NA,NA,0,0,"N","N"
213100,36,268,NA,NA,0,0,"N","N"
213107,36,268,NA,NA,0,0,"N","N"
213112,486,0,NA,NA,0,0,"N","N"
213116,36,268,NA,NA,0,0,"N","N"
213120,36,268,NA,NA,0,0,"N","N"
213126,36,268,NA,NA,0,0,"N","N"
213128,36,268,NA,NA,0,0,"N","N"
213135,36,268,NA,NA,0,0,"N","N"
213136,36,268,NA,NA,0,0,"N","N"
213142,36,268,NA,NA,0,0,"N","N"
213150,36,268,NA,NA,0,0,"N","N"
213155,36,268,NA,NA,0,0,"N","N"
213163,36,268,NA,NA,0,0,"N","N"
213173,36,268,NA,NA,0,0,"N","N"
213175,36,268,0,NA,0,1,"Y","N"
213177,36,268,NA,NA,0,0,"N","N"
213196,36,268,NA,NA,0,0,"N","N"
213207,36,268,0,NA,0,1,"Y","N"
213209,36,268,NA,NA,0,0,"N","N"
213212,36,268,NA,NA,0,0,"N","N"
213215,36,268,NA,NA,0,0,"N","N"
213216,36,268,NA,NA,0,0,"N","N"
213222,36,268,NA,NA,0,0,"N","N"
213228,36,268,NA,NA,0,0,"N","N"
213229,36,268,NA,NA,0,0,"N","N"
213231,36,268,0,NA,0,1,"N","N"
213234,281,0,NA,NA,0,0,"N","N"
213254,36,268,NA,NA,0,0,"N","N"
213262,36,268,0,NA,0,1,"N","N"
213408,36,268,NA,NA,0,0,"N","N"
213449,36,268,NA,NA,0,0,"N","N"
213474,36,268,NA,NA,0,0,"N","N"
213492,36,268,NA,NA,0,0,"N","N"
213568,234,13,NA,NA,0,0,"N","N"
213571,234,13,NA,NA,0,0,"N","N"
213582,36,268,0,NA,0,1,"Y","N"
213585,36,268,NA,NA,0,0,"N","N"
213589,234,13,NA,NA,0,0,"N","N"
213590,234,13,0,NA,0,1,"N","N"
213591,36,268,NA,NA,0,0,"N","N"
213593,36,268,NA,NA,0,0,"N","N"
213594,36,268,NA,NA,0,0,"N","N"
213595,234,13,NA,NA,0,0,"N","N"
213596,234,13,NA,NA,0,0,"N","N"
213598,36,268,NA,NA,0,0,"N","N"
213602,36,268,NA,NA,0,0,"N","N"
213606,36,268,NA,NA,0,0,"N","N"
213607,36,268,NA,NA,0,0,"N","N"
213614,36,268,NA,NA,0,0,"N","N"
213619,36,268,NA,NA,0,0,"N","N"
213620,36,268,NA,NA,0,0,"N","N"
213621,36,268,0,NA,0,1,"Y","N"
213629,36,268,0,NA,0,1,"Y","N"
213630,36,268,0,NA,0,1,"Y","N"
213642,36,268,NA,NA,0,0,"N","N"
213649,36,268,NA,NA,0,0,"N","N"
213651,36,268,NA,NA,0,0,"N","N"
213652,36,268,NA,NA,0,0,"N","N"
213658,36,268,0,NA,0,1,"N","N"
213662,36,268,NA,NA,0,0,"N","N"
213667,36,268,0,NA,0,2,"N","N"
213670,36,268,NA,NA,0,0,"N","N"
213671,36,268,NA,NA,0,0,"N","N"
213675,234,13,0,NA,0,1,"Y","N"
213685,36,268,NA,NA,0,0,"N","N"
213686,36,268,NA,0.662,1,0,"N","N"
213700,36,268,NA,NA,0,0,"N","N"
213706,36,268,NA,NA,0,0,"N","N"
213715,36,268,NA,NA,0,0,"N","N"
213716,36,268,NA,NA,0,0,"N","N"
213717,36,268,NA,NA,0,0,"N","N"
213723,36,268,NA,NA,0,0,"N","N"
213724,36,268,NA,NA,0,0,"N","N"
213727,36,268,NA,NA,0,0,"N","N"
213733,36,268,NA,NA,0,0,"N","N"
213734,36,268,NA,NA,0,0,"N","N"
213737,36,268,NA,NA,0,0,"N","N"
213738,36,268,NA,NA,0,0,"N","N"
213751,36,268,NA,NA,0,0,"N","N"
213752,36,268,NA,NA,0,0,"N","N"
213758,36,268,NA,NA,0,0,"N","N"
213766,36,268,NA,NA,0,0,"N","N"
213777,36,268,NA,NA,0,0,"N","N"
213779,36,268,1.019,NA,0,1,"N","N"
213780,36,268,NA,NA,0,0,"N","N"
213789,36,268,0,NA,0,1,"Y","N"
213794,36,268,NA,NA,0,0,"N","N"
213795,36,268,NA,NA,0,0,"N","N"
213797,36,268,NA,NA,0,0,"N","N"
213798,36,268,NA,NA,0,0,"N","N"
213808,36,268,NA,NA,0,0,"N","N"
213818,36,268,NA,NA,0,0,"N","N"
213834,36,268,NA,NA,0,0,"N","N"
213843,36,268,NA,NA,0,0,"N","N"
213853,36,268,0,NA,0,1,"N","N"
213855,36,268,NA,NA,0,0,"N","N"
213857,36,268,NA,NA,0,0,"N","N"
213862,36,268,0,NA,0,1,"Y","N"
213863,36,268,NA,NA,0,0,"N","N"
213864,36,268,NA,NA,0,0,"N","N"
213865,36,268,NA,NA,0,0,"N","N"
213870,36,268,0,NA,0,1,"N","N"
213871,36,268,NA,NA,0,0,"N","N"
213883,680,1,NA,NA,0,0,"N","N"
213886,36,268,NA,NA,0,0,"N","N"
213887,36,268,NA,NA,0,0,"N","N"
213895,36,268,NA,NA,0,0,"N","N"
213896,36,268,NA,NA,0,0,"N","N"
213908,36,268,NA,NA,0,0,"N","N"
213911,36,268,NA,NA,0,0,"N","N"
213921,36,268,0,NA,0,1,"N","N"
213922,36,268,0,NA,0,1,"N","N"
213942,36,268,NA,NA,0,0,"N","N"
213944,36,268,NA,NA,0,0,"N","N"
213946,36,268,NA,NA,0,0,"N","N"
213955,36,268,NA,NA,0,0,"N","N"
213962,36,268,NA,NA,0,0,"N","N"
213971,36,268,NA,NA,0,0,"N","N"
213975,36,268,NA,NA,0,0,"N","N"
213977,36,268,0,NA,0,1,"N","N"
213982,36,268,NA,NA,0,0,"N","N"
213985,36,268,NA,3.221,1,0,"N","N"
213991,36,268,0,NA,0,1,"Y","N"
213999,36,268,0,NA,0,1,"N","N"
214003,36,268,0,NA,0,1,"N","N"
214004,36,268,NA,NA,0,0,"N","N"
214015,36,268,NA,NA,0,0,"N","N"
214016,36,268,NA,NA,0,0,"N","N"
214021,36,268,NA,NA,0,0,"N","N"
214028,36,268,NA,NA,0,0,"N","N"
214029,36,268,NA,NA,0,0,"N","N"
214030,36,268,NA,NA,0,0,"N","N"
214031,472,0,NA,NA,0,0,"N","N"
214057,36,268,NA,NA,0,0,"N","N"
214058,36,268,NA,NA,0,0,"N","N"
214063,36,268,0,NA,0,1,"N","N"
214064,36,268,1.521,NA,0,1,"N","N"
214076,36,268,NA,NA,0,0,"N","N"
214077,36,268,NA,NA,0,0,"N","N"
214078,36,268,NA,NA,0,0,"N","N"
214080,36,268,NA,NA,0,0,"N","N"
214081,36,268,NA,NA,0,0,"N","N"
214099,36,268,0,NA,0,1,"N","N"
214100,36,268,NA,NA,0,0,"N","N"
214101,36,268,NA,NA,0,0,"N","N"
214103,36,268,NA,NA,0,0,"N","N"
214104,36,268,NA,NA,0,0,"N","N"
214125,36,268,0,2.9,1,1,"N","N"
214128,36,268,NA,NA,0,0,"N","N"
214129,36,268,0,NA,0,1,"N","N"
214130,36,268,NA,NA,0,0,"N","N"
214137,36,268,NA,NA,0,0,"N","N"
214140,36,268,0,NA,0,1,"Y","N"
214148,36,268,NA,NA,0,0,"N","N"
214154,36,268,NA,NA,0,0,"N","N"
214157,36,268,NA,NA,0,0,"N","N"
214159,116,0,NA,NA,0,0,"N","N"
214173,36,268,0,NA,0,1,"Y","N"
214194,36,268,NA,NA,0,0,"N","N"
214195,36,268,NA,NA,0,0,"N","N"
214199,36,268,NA,NA,0,0,"N","N"
214202,36,268,NA,NA,0,0,"N","N"
214203,36,268,NA,NA,0,0,"N","N"
214205,36,268,NA,NA,0,0,"N","N"
214206,281,0,NA,NA,0,0,"N","N"
214209,36,268,NA,NA,0,0,"N","N"
214210,36,268,0,NA,0,1,"N","N"
214355,36,268,NA,0.762,1,0,"N","N"
214360,36,268,0,0,1,1,"N","N"
214530,234,13,NA,NA,0,0,"N","N"
214549,36,268,NA,NA,0,0,"N","N"
214555,234,13,NA,NA,0,0,"N","N"
214558,36,268,NA,NA,0,0,"N","N"
214567,36,268,NA,NA,0,0,"N","N"
214573,36,268,NA,NA,0,0,"N","N"
214583,36,268,NA,NA,0,0,"N","N"
214587,36,268,NA,NA,0,0,"N","N"
214590,36,268,NA,NA,0,0,"N","N"
214597,36,268,NA,NA,0,0,"N","N"
214599,36,268,0,NA,0,1,"Y","N"
214601,36,268,0,NA,0,1,"Y","N"
214603,36,268,0,NA,0,1,"Y","N"
214605,36,268,0,NA,0,1,"Y","N"
214607,36,268,NA,NA,0,0,"N","N"
214614,234,13,NA,16.218,2,0,"N","N"
214621,36,268,NA,NA,0,0,"N","N"
214624,36,268,NA,NA,0,0,"N","N"
214628,36,268,NA,NA,0,0,"N","N"
214633,36,268,NA,NA,0,0,"N","N"
214634,36,268,NA,NA,0,0,"N","N"
214637,36,268,NA,NA,0,0,"N","N"
214638,36,268,NA,NA,0,0,"N","N"
214645,36,268,NA,NA,0,0,"N","N"
214647,36,268,NA,NA,0,0,"N","N"
214654,36,268,NA,NA,0,0,"N","N"
214659,36,268,NA,NA,0,0,"N","N"
214670,36,268,NA,NA,0,0,"N","N"
214671,36,268,NA,NA,0,0,"N","N"
214675,36,268,NA,NA,0,0,"N","N"
214680,36,268,0,NA,0,1,"Y","N"
214685,36,268,NA,NA,0,0,"N","N"
214706,36,268,NA,NA,0,0,"N","N"
214721,36,268,NA,NA,0,0,"N","N"
214729,36,268,NA,NA,0,0,"N","N"
214737,36,268,NA,NA,0,0,"N","N"
214739,36,268,NA,NA,0,0,"N","N"
214740,36,268,NA,NA,0,0,"N","N"
214752,36,268,NA,NA,0,0,"N","N"
214753,36,268,NA,NA,0,0,"N","N"
214767,36,268,NA,NA,0,0,"N","N"
214768,36,268,NA,NA,0,0,"N","N"
214770,36,268,NA,NA,0,0,"N","N"
214772,36,268,NA,NA,0,0,"N","N"
214773,36,268,1.123,NA,0,1,"N","N"
214778,36,268,NA,NA,0,0,"N","N"
214781,36,268,NA,NA,0,0,"N","N"
214797,36,268,NA,NA,0,0,"N","N"
214798,36,268,NA,NA,0,0,"N","N"
214823,36,268,3.648,NA,0,1,"N","N"
214825,36,268,NA,NA,0,0,"N","N"
214839,36,268,0,NA,0,1,"N","N"
214841,36,268,NA,NA,0,0,"N","N"
214848,36,268,NA,NA,0,0,"N","N"
214866,36,268,NA,NA,0,0,"N","N"
214869,36,268,0,NA,0,1,"N","N"
214871,36,268,NA,NA,0,0,"N","N"
214872,36,268,NA,NA,0,0,"N","N"
214885,36,268,NA,NA,0,0,"N","N"
214896,703,0,NA,NA,0,0,"N","N"
214900,36,268,NA,NA,0,0,"N","N"
214910,36,268,NA,NA,0,0,"N","N"
214916,36,268,0,0.138,1,1,"N","N"
214917,36,268,0,NA,0,1,"Y","N"
214936,36,268,NA,NA,0,0,"N","N"
214937,36,268,NA,NA,0,0,"N","N"
214938,36,268,NA,NA,0,0,"N","N"
214940,36,268,NA,NA,0,0,"N","N"
214944,36,268,NA,NA,0,0,"N","N"
214945,36,268,0,NA,0,1,"Y","N"
214947,36,268,0,NA,0,1,"Y","N"
214956,36,268,NA,NA,0,0,"N","N"
214957,36,268,NA,NA,0,0,"N","N"
214960,36,268,0,NA,0,1,"Y","N"
214966,36,268,NA,NA,0,0,"N","N"
214975,36,268,NA,NA,0,0,"N","N"
214995,36,268,NA,NA,0,0,"N","N"
215003,36,268,NA,NA,0,0,"N","N"
215006,36,268,NA,NA,0,0,"N","N"
215007,36,268,0,NA,0,1,"N","N"
215010,36,268,NA,NA,0,0,"N","N"
215011,36,268,NA,NA,0,0,"N","N"
215022,36,268,NA,NA,0,0,"N","N"
215024,36,268,NA,NA,0,0,"N","N"
215027,36,268,NA,NA,0,0,"N","N"
215031,472,0,NA,NA,0,0,"N","N"
215042,36,268,NA,NA,0,0,"N","N"
215046,36,268,0,NA,0,2,"Y","N"
215051,36,268,1.29,NA,0,1,"N","N"
215052,36,268,NA,NA,0,0,"N","N"
215053,36,268,0,NA,0,1,"Y","N"
215061,36,268,0,NA,0,1,"N","N"
215068,36,268,NA,NA,0,0,"N","N"
215074,36,268,NA,NA,0,0,"N","N"
215076,36,268,NA,NA,0,0,"N","N"
215077,36,268,0,NA,0,1,"N","N"
215081,36,268,NA,NA,0,0,"N","N"
215082,36,268,0,NA,0,1,"Y","N"
215083,36,268,NA,NA,0,0,"N","N"
215085,36,268,0,2.461,1,1,"N","N"
215086,36,268,0,NA,0,1,"N","N"
215105,486,0,NA,NA,0,0,"N","N"
215118,36,268,NA,NA,0,0,"N","N"
215127,36,268,0,NA,0,1,"Y","N"
215133,36,268,NA,NA,0,0,"N","N"
215138,36,268,NA,NA,0,0,"N","N"
215158,36,268,NA,NA,0,0,"N","N"
215171,36,268,NA,NA,0,0,"N","N"
215173,36,268,NA,NA,0,0,"N","N"
215174,36,268,NA,NA,0,0,"N","N"
215175,36,268,0,4.262,3,1,"Y","N"
215183,36,268,NA,NA,0,0,"N","N"
215192,36,268,NA,NA,0,0,"N","N"
215194,36,268,NA,NA,0,0,"N","N"
215195,36,268,0,NA,0,1,"Y","N"
215196,36,268,0,NA,0,1,"Y","N"
215205,36,268,NA,NA,0,0,"N","N"
215213,36,268,NA,NA,0,0,"N","N"
215222,36,268,NA,NA,0,0,"N","N"
215239,36,268,NA,NA,0,0,"N","N"
215246,36,268,NA,NA,0,0,"N","N"
215264,36,268,0,NA,0,1,"N","N"
215301,36,268,NA,NA,0,0,"N","N"
215471,36,268,56.867,NA,0,1,"N","N"
215510,36,268,NA,NA,0,0,"N","N"
215554,234,13,0,NA,0,1,"Y","N"
215557,234,13,NA,NA,0,0,"N","N"
215564,36,268,NA,NA,0,0,"N","N"
215567,234,13,NA,NA,0,0,"N","N"
215569,234,13,NA,11.015,2,0,"N","N"
215575,234,13,0,NA,0,1,"Y","N"
215576,234,13,NA,NA,0,0,"N","N"
215579,36,268,NA,NA,0,0,"N","N"
215585,234,13,NA,NA,0,0,"N","N"
215586,234,13,NA,NA,0,0,"N","N"
215590,36,268,NA,NA,0,0,"N","N"
215594,36,268,NA,NA,0,0,"N","N"
215596,36,268,NA,NA,0,0,"N","N"
215599,36,268,NA,NA,0,0,"N","N"
215605,36,268,NA,NA,0,0,"N","N"
215607,36,268,NA,NA,0,0,"N","N"
215608,36,268,NA,NA,0,0,"N","N"
215611,234,13,NA,NA,0,0,"N","N"
215614,36,268,0,NA,0,1,"Y","N"
215619,36,268,NA,NA,0,0,"N","N"
215628,36,268,NA,NA,0,0,"N","N"
215629,36,268,NA,NA,0,0,"N","N"
215636,36,268,0,NA,0,1,"Y","N"
215642,36,268,NA,NA,0,0,"N","N"
215644,36,268,0,NA,0,1,"N","N"
215646,36,268,NA,NA,0,0,"N","N"
215653,36,268,NA,NA,0,0,"N","N"
215657,36,268,NA,NA,0,0,"N","N"
215659,36,268,NA,NA,0,0,"N","N"
215660,36,268,NA,NA,0,0,"N","N"
215663,36,268,0,NA,0,1,"Y","N"
215666,36,268,NA,NA,0,0,"N","N"
215671,36,268,NA,NA,0,0,"N","N"
215672,36,268,0,NA,0,1,"Y","N"
215679,36,268,NA,NA,0,0,"N","N"
215680,36,268,0,NA,0,1,"Y","N"
215690,36,268,NA,NA,0,0,"N","N"
215699,36,268,0,NA,0,1,"N","N"
215702,36,268,NA,NA,0,0,"N","N"
215703,36,268,NA,NA,0,0,"N","N"
215704,36,268,NA,NA,0,0,"N","N"
215716,36,268,NA,NA,0,0,"N","N"
215717,36,268,NA,NA,0,0,"N","N"
215718,36,268,NA,NA,0,0,"N","N"
215721,36,268,0,NA,0,2,"Y","N"
215735,36,268,NA,NA,0,0,"N","N"
215739,36,268,NA,NA,0,0,"N","N"
215740,36,268,NA,NA,0,0,"N","N"
215747,36,268,NA,NA,0,0,"N","N"
215748,36,268,NA,NA,0,0,"N","N"
215754,36,268,NA,NA,0,0,"N","N"
215755,36,268,NA,NA,0,0,"N","N"
215757,36,268,0,NA,0,1,"N","N"
215759,36,268,1.401,NA,0,1,"N","N"
215762,36,268,NA,NA,0,0,"N","N"
215770,36,268,NA,NA,0,0,"N","N"
215771,36,268,NA,NA,0,0,"N","N"
215777,36,268,NA,NA,0,0,"N","N"
215785,36,268,NA,NA,0,0,"N","N"
215790,36,268,0,NA,0,1,"Y","N"
215794,36,268,0,NA,0,1,"Y","N"
215798,36,268,0,NA,0,1,"N","N"
215801,36,268,0,NA,0,1,"Y","N"
215803,36,268,NA,NA,0,0,"N","N"
215805,36,268,NA,NA,0,0,"N","N"
215806,36,268,NA,NA,0,0,"N","N"
215808,36,268,NA,NA,0,0,"N","N"
215809,36,268,NA,NA,0,0,"N","N"
215823,36,268,NA,NA,0,0,"N","N"
215828,36,268,NA,NA,0,0,"N","N"
215831,36,268,0,NA,0,1,"Y","N"
215841,36,268,0,NA,0,1,"N","N"
215843,36,268,NA,NA,0,0,"N","N"
215859,36,268,0,15.5,1,1,"N","N"
215860,36,268,NA,NA,0,0,"N","N"
215862,36,268,0,NA,0,1,"Y","N"
215869,36,268,NA,NA,0,0,"N","N"
215880,36,268,1.213,NA,0,1,"N","N"
215882,36,268,0,NA,0,1,"Y","N"
215887,36,268,NA,NA,0,0,"N","N"
215888,36,268,NA,NA,0,0,"N","N"
215891,36,268,0,NA,0,1,"N","N"
215897,36,268,NA,NA,0,0,"N","N"
215899,36,268,NA,NA,0,0,"N","N"
215900,36,268,NA,NA,0,0,"N","N"
215901,36,268,NA,NA,0,0,"N","N"
215917,36,268,NA,NA,0,0,"N","N"
215921,36,268,0,NA,0,1,"N","N"
215922,36,268,NA,0.051,1,0,"N","N"
215929,36,268,NA,NA,0,0,"N","N"
215932,36,268,NA,NA,0,0,"N","N"
215946,36,268,NA,NA,0,0,"N","N"
215950,36,268,0,NA,0,1,"Y","N"
215951,36,268,NA,NA,0,0,"N","N"
215962,36,268,0,NA,0,1,"Y","N"
215963,36,268,NA,NA,0,0,"N","N"
215968,36,268,NA,NA,0,0,"N","N"
215970,36,268,0,0.404,1,1,"Y","N"
215974,36,268,NA,NA,0,0,"N","N"
215983,36,268,0,NA,0,1,"Y","N"
215987,36,268,NA,NA,0,0,"N","N"
215994,36,268,NA,NA,0,0,"N","N"
215995,36,268,NA,NA,0,0,"N","N"
215997,36,268,NA,NA,0,0,"N","N"
216002,884,0,NA,NA,0,0,"N","N"
216003,884,0,NA,NA,0,0,"N","N"
216013,36,268,NA,NA,0,0,"N","N"
216018,36,268,NA,NA,0,0,"N","N"
216025,36,268,NA,NA,0,0,"N","N"
216036,36,268,NA,NA,0,0,"N","N"
216041,206,0,NA,NA,0,0,"N","N"
216047,36,268,0,NA,0,1,"Y","N"
216048,36,268,NA,NA,0,0,"N","N"
216053,36,268,0,NA,0,1,"Y","N"
216056,36,268,NA,NA,0,0,"N","N"
216071,36,268,NA,NA,0,0,"N","N"
216074,36,268,NA,NA,0,0,"N","N"
216077,36,268,NA,NA,0,0,"N","N"
216090,36,268,NA,NA,0,0,"N","N"
216097,36,268,0,NA,0,1,"Y","N"
216098,36,268,NA,NA,0,0,"N","N"
216101,36,268,0,NA,0,1,"N","N"
216103,36,268,NA,NA,0,0,"N","N"
216109,36,268,NA,NA,0,0,"N","N"
216110,36,268,NA,NA,0,0,"N","N"
216112,36,268,NA,NA,0,0,"N","N"
216119,36,268,NA,NA,0,0,"N","N"
216120,36,268,0.475,NA,0,1,"N","N"
216125,36,268,0,NA,0,1,"Y","N"
216129,36,268,0,3.321,1,1,"Y","N"
216136,36,268,NA,NA,0,0,"N","N"
216137,36,268,NA,NA,0,0,"N","N"
216148,36,268,NA,NA,0,0,"N","N"
216149,36,268,NA,NA,0,0,"N","N"
216152,36,268,NA,NA,0,0,"N","N"
216166,36,268,NA,NA,0,0,"N","N"
216176,36,268,NA,NA,0,0,"N","N"
216178,36,268,NA,NA,0,0,"N","N"
216180,36,268,2.568,NA,0,1,"N","N"
216188,36,268,NA,NA,0,0,"N","N"
216189,36,268,NA,NA,0,0,"N","N"
216196,36,268,0,NA,0,1,"N","N"
216198,36,268,NA,NA,0,0,"N","N"
216199,36,268,NA,NA,0,0,"N","N"
216200,36,268,NA,NA,0,0,"N","N"
216207,36,268,NA,NA,0,0,"N","N"
216208,36,268,NA,NA,0,0,"N","N"
216224,36,268,0,4.939,1,1,"Y","N"
216240,36,268,NA,NA,0,0,"N","N"
216250,36,268,NA,NA,0,0,"N","N"
216314,36,268,0,NA,0,1,"N","N"
216374,36,268,NA,NA,0,0,"N","N"
216390,36,268,NA,NA,0,0,"N","N"
216432,36,268,NA,NA,0,0,"N","N"
216506,36,268,NA,NA,0,0,"N","N"
216510,36,268,NA,NA,0,0,"N","N"
216523,234,13,0,NA,0,1,"Y","N"
216525,234,13,NA,NA,0,0,"N","N"
216532,234,13,0,NA,0,1,"Y","N"
216535,234,13,NA,NA,0,0,"N","N"
216539,234,13,NA,NA,0,0,"N","N"
216541,36,268,4.426,NA,0,1,"N","N"
216547,234,13,0.338,0.031,1,1,"N","N"
216557,36,268,NA,NA,0,0,"N","N"
